serial_nbr,batchID
S009B044936,B044936
S003B011509,B011509
S009B038011,B038011
S004B003330,B003330
S001B049914,B049914
S001B032203,B032203
S009B007882,B007882
S004B017438,B017438
S002B012430,B012430
S002B037806,B037806
S004B034640,B034640
S007B018910,B018910
S000B039956,B039956
S009B042441,B042441
S007B016716,B016716
S008B006926,B006926
S004B031852,B031852
S005B021697,B021697
S008B046638,B046638
S007B004306,B004306
S002B048401,B048401
S008B015103,B015103
S005B048978,B048978
S007B038342,B038342
S005B036366,B036366
S000B016709,B016709
S002B038030,B038030
S004B040510,B040510
S008B036837,B036837
S004B009753,B009753
S000B039390,B039390
S001B045524,B045524
S001B015917,B015917
S005B016790,B016790
S000B036366,B036366
S008B048907,B048907
S006B042811,B042811
S007B007873,B007873
S003B022831,B022831
S007B023655,B023655
S003B003374,B003374
S000B019313,B019313
S001B007475,B007475
S006B019316,B019316
S007B014390,B014390
S009B035288,B035288
S005B050059,B050059
S004B025438,B025438
S001B042791,B042791
S006B039976,B039976
S003B017128,B017128
S000B034664,B034664
S006B022174,B022174
S007B036461,B036461
S003B050256,B050256
S008B038688,B038688
S000B003499,B003499
S002B024476,B024476
S001B009421,B009421
S008B033046,B033046
S005B049791,B049791
S002B031108,B031108
S005B030801,B030801
S007B022831,B022831
S003B030049,B030049
S007B000460,B000460
S007B046906,B046906
S003B031606,B031606
S000B047547,B047547
S008B028148,B028148
S007B020800,B020800
S003B030801,B030801
S005B015298,B015298
S008B040672,B040672
S004B021554,B021554
S009B028904,B028904
S007B034323,B034323
S008B049353,B049353
S006B002571,B002571
S006B027240,B027240
S007B042872,B042872
S007B006269,B006269
S002B036168,B036168
S001B006770,B006770
S001B022573,B022573
S003B003331,B003331
S006B009197,B009197
S004B013165,B013165
S002B039622,B039622
S004B047281,B047281
S006B049187,B049187
S008B015022,B015022
S002B011545,B011545
S002B048452,B048452
S006B021834,B021834
S000B038378,B038378
S009B010079,B010079
S005B023795,B023795
S007B012253,B012253
S003B012546,B012546
S006B008316,B008316
S002B017651,B017651
S001B002692,B002692
S003B034119,B034119
S006B025297,B025297
S007B012893,B012893
S008B029138,B029138
S006B047089,B047089
S008B026644,B026644
S005B004435,B004435
S009B013987,B013987
S008B015521,B015521
S008B041346,B041346
S009B049125,B049125
S002B039078,B039078
S008B015510,B015510
S009B037813,B037813
S002B031030,B031030
S002B033942,B033942
S001B027522,B027522
S003B034500,B034500
S004B000971,B000971
S003B043897,B043897
S007B010298,B010298
S002B034888,B034888
S007B038077,B038077
S005B043822,B043822
S009B033546,B033546
S006B007352,B007352
S007B024690,B024690
S003B011121,B011121
S000B042841,B042841
S002B039278,B039278
S007B026539,B026539
S009B006695,B006695
S001B048801,B048801
S009B039079,B039079
S006B015488,B015488
S000B046415,B046415
S008B005591,B005591
S007B017713,B017713
S001B035770,B035770
S009B047913,B047913
S000B046336,B046336
S005B007667,B007667
S001B037757,B037757
S005B013915,B013915
S008B015224,B015224
S003B005408,B005408
S001B005429,B005429
S006B038011,B038011
S009B025221,B025221
S008B037440,B037440
S001B048768,B048768
S000B042298,B042298
S004B049353,B049353
S008B045132,B045132
S004B027002,B027002
S001B019436,B019436
S009B033013,B033013
S000B013373,B013373
S004B008430,B008430
S007B005659,B005659
S002B041346,B041346
S004B006834,B006834
S006B023283,B023283
S004B050384,B050384
S002B019353,B019353
S001B022323,B022323
S007B011346,B011346
S004B006165,B006165
S003B033710,B033710
S003B006834,B006834
S006B021584,B021584
S001B045699,B045699
S003B032789,B032789
S008B002167,B002167
S002B014028,B014028
S004B047263,B047263
S006B049619,B049619
S005B031519,B031519
S009B007428,B007428
S001B013763,B013763
S002B039029,B039029
S001B040521,B040521
S002B016499,B016499
S000B009566,B009566
S001B032194,B032194
S007B042578,B042578
S009B043183,B043183
S000B033891,B033891
S002B003357,B003357
S001B015642,B015642
S001B008243,B008243
S008B007255,B007255
S009B002039,B002039
S004B026563,B026563
S000B037952,B037952
S006B039444,B039444
S001B022707,B022707
S007B041438,B041438
S001B012126,B012126
S000B001030,B001030
S001B011787,B011787
S005B030506,B030506
S004B031106,B031106
S009B045096,B045096
S009B017598,B017598
S007B002781,B002781
S001B023840,B023840
S001B005592,B005592
S008B039677,B039677
S002B026619,B026619
S000B005912,B005912
S005B032576,B032576
S004B035212,B035212
S000B020480,B020480
S007B008605,B008605
S006B015017,B015017
S005B025711,B025711
S005B018076,B018076
S005B033147,B033147
S001B018868,B018868
S000B014615,B014615
S004B013135,B013135
S002B008472,B008472
S006B002373,B002373
S000B011901,B011901
S007B014557,B014557
S005B015226,B015226
S000B000326,B000326
S008B005262,B005262
S001B029122,B029122
S000B015419,B015419
S007B031030,B031030
S003B025363,B025363
S004B031444,B031444
S004B022103,B022103
S003B030432,B030432
S008B026081,B026081
S000B023739,B023739
S003B014880,B014880
S002B003668,B003668
S000B015521,B015521
S005B015107,B015107
S000B048838,B048838
S007B049898,B049898
S009B003754,B003754
S009B047006,B047006
S009B014915,B014915
S008B026256,B026256
S008B010686,B010686
S001B032892,B032892
S000B027282,B027282
S007B045596,B045596
S009B005192,B005192
S005B043792,B043792
S001B021823,B021823
S001B033013,B033013
S004B042682,B042682
S005B039869,B039869
S003B049517,B049517
S007B049555,B049555
S002B048956,B048956
S001B030632,B030632
S000B027684,B027684
S001B049919,B049919
S003B037332,B037332
S006B038669,B038669
S003B049240,B049240
S003B045095,B045095
S002B009681,B009681
S003B049221,B049221
S008B031396,B031396
S001B012720,B012720
S005B021687,B021687
S008B013529,B013529
S002B003796,B003796
S009B005320,B005320
S001B046336,B046336
S006B038560,B038560
S008B015779,B015779
S008B002214,B002214
S007B040864,B040864
S007B011351,B011351
S005B007653,B007653
S001B031320,B031320
S008B046828,B046828
S005B039570,B039570
S009B016540,B016540
S004B045925,B045925
S003B028548,B028548
S006B025082,B025082
S000B035212,B035212
S006B011545,B011545
S000B023701,B023701
S003B000975,B000975
S001B043172,B043172
S004B002571,B002571
S003B044469,B044469
S004B041913,B041913
S007B049619,B049619
S002B009052,B009052
S006B005606,B005606
S005B027083,B027083
S003B040624,B040624
S005B038669,B038669
S003B047436,B047436
S007B006525,B006525
S007B024455,B024455
S004B000678,B000678
S008B017535,B017535
S000B036363,B036363
S002B033540,B033540
S005B002857,B002857
S007B005458,B005458
S000B046752,B046752
S006B026928,B026928
S005B019571,B019571
S007B020461,B020461
S002B012473,B012473
S001B045184,B045184
S001B039029,B039029
S009B009436,B009436
S004B007145,B007145
S001B027627,B027627
S007B024854,B024854
S003B039446,B039446
S004B013642,B013642
S008B015017,B015017
S008B046629,B046629
S007B007182,B007182
S008B001089,B001089
S004B048807,B048807
S009B044966,B044966
S000B001033,B001033
S000B018483,B018483
S003B016677,B016677
S007B002439,B002439
S001B016340,B016340
S001B021620,B021620
S008B032957,B032957
S003B033655,B033655
S003B038173,B038173
S003B001171,B001171
S000B038342,B038342
S002B048330,B048330
S005B034821,B034821
S009B001671,B001671
S002B032143,B032143
S005B027627,B027627
S009B002687,B002687
S006B015107,B015107
S009B016288,B016288
S005B041353,B041353
S009B002746,B002746
S008B046819,B046819
S002B048337,B048337
S001B047072,B047072
S006B003172,B003172
S005B021937,B021937
S008B019623,B019623
S002B029396,B029396
S006B028507,B028507
S005B038688,B038688
S007B041304,B041304
S001B018483,B018483
S007B024774,B024774
S008B015660,B015660
S008B033475,B033475
S005B012274,B012274
S005B027958,B027958
S008B013987,B013987
S005B029362,B029362
S007B041126,B041126
S005B030733,B030733
S009B035099,B035099
S000B005873,B005873
S000B019282,B019282
S007B015564,B015564
S000B034955,B034955
S002B011598,B011598
S005B012304,B012304
S009B034583,B034583
S009B031583,B031583
S005B027172,B027172
S003B001965,B001965
S004B012484,B012484
S009B007849,B007849
S004B037524,B037524
S003B033147,B033147
S009B005484,B005484
S000B012231,B012231
S008B006283,B006283
S008B031833,B031833
S004B034993,B034993
S002B007597,B007597
S000B026801,B026801
S002B036182,B036182
S003B038203,B038203
S005B015917,B015917
S002B042844,B042844
S001B012430,B012430
S007B016047,B016047
S000B049869,B049869
S000B044801,B044801
S001B025901,B025901
S009B015971,B015971
S004B030540,B030540
S009B038682,B038682
S007B046828,B046828
S008B012916,B012916
S000B034524,B034524
S002B019977,B019977
S005B034524,B034524
S003B000931,B000931
S006B039365,B039365
S002B016709,B016709
S003B002651,B002651
S008B010177,B010177
S006B036514,B036514
S007B023965,B023965
S005B025182,B025182
S002B009620,B009620
S003B036762,B036762
S003B007060,B007060
S007B013659,B013659
S001B011342,B011342
S000B046553,B046553
S006B004146,B004146
S007B043275,B043275
S000B003198,B003198
S002B039204,B039204
S007B019283,B019283
S003B046505,B046505
S004B018381,B018381
S007B045147,B045147
S007B022427,B022427
S002B000444,B000444
S002B001691,B001691
S008B047639,B047639
S000B005627,B005627
S003B016848,B016848
S005B015017,B015017
S009B001797,B001797
S000B032576,B032576
S000B040833,B040833
S009B046553,B046553
S006B039538,B039538
S000B049290,B049290
S003B002692,B002692
S002B038544,B038544
S001B050345,B050345
S000B020542,B020542
S003B005245,B005245
S004B027684,B027684
S004B024046,B024046
S009B007510,B007510
S001B016156,B016156
S007B027051,B027051
S005B040482,B040482
S002B019831,B019831
S007B015510,B015510
S008B017261,B017261
S005B038624,B038624
S003B006225,B006225
S007B035677,B035677
S009B045197,B045197
S006B004166,B004166
S001B047264,B047264
S000B014171,B014171
S003B043979,B043979
S001B029539,B029539
S009B037829,B037829
S009B002817,B002817
S005B047219,B047219
S001B012357,B012357
S006B021909,B021909
S007B005954,B005954
S003B034194,B034194
S009B007605,B007605
S002B006906,B006906
S003B013135,B013135
S004B009010,B009010
S002B019953,B019953
S003B006874,B006874
S005B019678,B019678
S004B018954,B018954
S008B021613,B021613
S003B019544,B019544
S009B035811,B035811
S000B005283,B005283
S008B016966,B016966
S000B042284,B042284
S006B029724,B029724
S009B034361,B034361
S003B017758,B017758
S000B025375,B025375
S002B003374,B003374
S000B024376,B024376
S006B031786,B031786
S004B013531,B013531
S008B037244,B037244
S005B016684,B016684
S007B007948,B007948
S009B035968,B035968
S007B028610,B028610
S000B030063,B030063
S000B007155,B007155
S003B006968,B006968
S004B042208,B042208
S000B013437,B013437
S009B016303,B016303
S007B037584,B037584
S009B017614,B017614
S003B015209,B015209
S004B013376,B013376
S007B028665,B028665
S000B047665,B047665
S002B049544,B049544
S008B017761,B017761
S000B012938,B012938
S001B043650,B043650
S009B031421,B031421
S006B022103,B022103
S008B037757,B037757
S002B002883,B002883
S008B032798,B032798
S008B011461,B011461
S008B015395,B015395
S007B027279,B027279
S007B017761,B017761
S006B021811,B021811
S006B043347,B043347
S001B008286,B008286
S007B008949,B008949
S004B039079,B039079
S004B035677,B035677
S002B045532,B045532
S006B036078,B036078
S007B008025,B008025
S008B018361,B018361
S003B032798,B032798
S007B040132,B040132
S006B016879,B016879
S009B025006,B025006
S004B046859,B046859
S002B011600,B011600
S005B004509,B004509
S001B041421,B041421
S003B001926,B001926
S002B008370,B008370
S006B006684,B006684
S002B009234,B009234
S007B003996,B003996
S006B015971,B015971
S003B048800,B048800
S006B048914,B048914
S007B001245,B001245
S009B048401,B048401
S006B007667,B007667
S002B045996,B045996
S002B034445,B034445
S008B000809,B000809
S009B039817,B039817
S006B038133,B038133
S001B044638,B044638
S008B001691,B001691
S009B017329,B017329
S005B026722,B026722
S005B029539,B029539
S008B030028,B030028
S006B028962,B028962
S005B016274,B016274
S000B020841,B020841
S009B002757,B002757
S005B048935,B048935
S000B039788,B039788
S002B022138,B022138
S000B048956,B048956
S007B036699,B036699
S001B036265,B036265
S004B009803,B009803
S003B008681,B008681
S009B013550,B013550
S005B002972,B002972
S003B024011,B024011
S000B050233,B050233
S000B016575,B016575
S008B021536,B021536
S002B038076,B038076
S002B031747,B031747
S003B023787,B023787
S003B004781,B004781
S004B042859,B042859
S002B011815,B011815
S009B043488,B043488
S005B028507,B028507
S009B010987,B010987
S000B009157,B009157
S004B028288,B028288
S005B004241,B004241
S005B006358,B006358
S007B041762,B041762
S005B027765,B027765
S000B026159,B026159
S004B003668,B003668
S006B045184,B045184
S000B011308,B011308
S002B028015,B028015
S006B044883,B044883
S008B007466,B007466
S000B029539,B029539
S002B033356,B033356
S002B036912,B036912
S007B047854,B047854
S000B047839,B047839
S004B031606,B031606
S009B036837,B036837
S005B017998,B017998
S008B038034,B038034
S001B000156,B000156
S009B039736,B039736
S000B005297,B005297
S003B037886,B037886
S000B004427,B004427
S000B011346,B011346
S005B036432,B036432
S007B032780,B032780
S001B018910,B018910
S001B007605,B007605
S002B002817,B002817
S005B003999,B003999
S006B016303,B016303
S008B044077,B044077
S007B028873,B028873
S005B008203,B008203
S003B049898,B049898
S000B010957,B010957
S003B028707,B028707
S000B004023,B004023
S009B019161,B019161
S007B004693,B004693
S008B039917,B039917
S004B020339,B020339
S001B033046,B033046
S009B021782,B021782
S001B001071,B001071
S000B047138,B047138
S003B024188,B024188
S004B043172,B043172
S008B039424,B039424
S006B031537,B031537
S001B030143,B030143
S002B044692,B044692
S002B033143,B033143
S006B006485,B006485
S001B007882,B007882
S000B003006,B003006
S008B015315,B015315
S003B007503,B007503
S007B026312,B026312
S006B006826,B006826
S000B026506,B026506
S008B045190,B045190
S002B039687,B039687
S002B043146,B043146
S000B006597,B006597
S003B037505,B037505
S000B035502,B035502
S000B000158,B000158
S002B001031,B001031
S006B017767,B017767
S007B004989,B004989
S008B009440,B009440
S005B027576,B027576
S005B002651,B002651
S003B033061,B033061
S009B049071,B049071
S003B014789,B014789
S000B025901,B025901
S002B047430,B047430
S002B044827,B044827
S008B045354,B045354
S007B011825,B011825
S006B015153,B015153
S002B000385,B000385
S003B042681,B042681
S004B006491,B006491
S004B029098,B029098
S007B004601,B004601
S008B023346,B023346
S002B035770,B035770
S001B040543,B040543
S006B010619,B010619
S002B013614,B013614
S000B013039,B013039
S007B009393,B009393
S001B041542,B041542
S006B009682,B009682
S000B010079,B010079
S003B006240,B006240
S004B036724,B036724
S000B049771,B049771
S008B019351,B019351
S000B026316,B026316
S006B036406,B036406
S002B022588,B022588
S008B038133,B038133
S006B009566,B009566
S001B044909,B044909
S009B009326,B009326
S009B020542,B020542
S000B037156,B037156
S009B026532,B026532
S001B029770,B029770
S009B025742,B025742
S005B047888,B047888
S000B039427,B039427
S001B010005,B010005
S002B003421,B003421
S005B033593,B033593
S002B020272,B020272
S002B036028,B036028
S001B032296,B032296
S000B040416,B040416
S007B000804,B000804
S005B026457,B026457
S005B022600,B022600
S004B044638,B044638
S008B026573,B026573
S007B048585,B048585
S008B027575,B027575
S003B033696,B033696
S002B047429,B047429
S009B034501,B034501
S007B016578,B016578
S001B042293,B042293
S008B020315,B020315
S000B030540,B030540
S008B028699,B028699
S004B017598,B017598
S009B008419,B008419
S005B031833,B031833
S001B007158,B007158
S007B016542,B016542
S008B008370,B008370
S007B036661,B036661
S001B045996,B045996
S008B029189,B029189
S001B002344,B002344
S000B048907,B048907
S009B013135,B013135
S000B013529,B013529
S001B022872,B022872
S000B006712,B006712
S001B043183,B043183
S009B046810,B046810
S001B023860,B023860
S003B042876,B042876
S000B039545,B039545
S004B017973,B017973
S000B007306,B007306
S003B004818,B004818
S001B006525,B006525
S006B005030,B005030
S003B041017,B041017
S003B050353,B050353
S004B025221,B025221
S004B046162,B046162
S002B013887,B013887
S004B040546,B040546
S007B019678,B019678
S007B000931,B000931
S005B035302,B035302
S007B026220,B026220
S008B015622,B015622
S003B035844,B035844
S003B020736,B020736
S001B024504,B024504
S005B025108,B025108
S005B033007,B033007
S004B027223,B027223
S008B029955,B029955
S003B044914,B044914
S006B044300,B044300
S006B042458,B042458
S003B029051,B029051
S002B010160,B010160
S001B013591,B013591
S001B048411,B048411
S009B029138,B029138
S001B037481,B037481
S001B049125,B049125
S003B039976,B039976
S008B026225,B026225
S007B008407,B008407
S009B036697,B036697
S005B018200,B018200
S008B025016,B025016
S009B027684,B027684
S000B012953,B012953
S002B007613,B007613
S006B000444,B000444
S006B025545,B025545
S008B002556,B002556
S004B040778,B040778
S005B014227,B014227
S009B003356,B003356
S005B044396,B044396
S006B022132,B022132
S007B006312,B006312
S002B014965,B014965
S002B000566,B000566
S005B016131,B016131
S008B015107,B015107
S003B009758,B009758
S005B017713,B017713
S002B022304,B022304
S002B045494,B045494
S001B022899,B022899
S005B022796,B022796
S005B006192,B006192
S004B042442,B042442
S000B041285,B041285
S009B026325,B026325
S006B009600,B009600
S009B049408,B049408
S005B032668,B032668
S002B017277,B017277
S002B034805,B034805
S003B013063,B013063
S007B020436,B020436
S008B003754,B003754
S002B006011,B006011
S005B014557,B014557
S002B049383,B049383
S007B040853,B040853
S004B017762,B017762
S001B029071,B029071
S004B028679,B028679
S002B015395,B015395
S006B021427,B021427
S004B002497,B002497
S006B006049,B006049
S006B021379,B021379
S008B020800,B020800
S008B049187,B049187
S009B020315,B020315
S002B050352,B050352
S009B007851,B007851
S005B047474,B047474
